binary_splits,confidence_factor,config_laplace,leaves,min_num_obj,num_folds,precision,reduced_error_pruning,save_instance_data,subtree_raising,tree_size,unpruned
False,0.1,True,39.0,4,,71.2195,False,False,True,54.0,False
False,0.1,False,39.0,4,,71.2195,False,True,True,54.0,False
False,0.8,False,62.0,5,,71.2195,False,False,True,80.0,False
False,0.7,False,62.0,5,,71.2195,False,False,True,80.0,False
False,0.5,False,34.0,6,,71.2195,False,True,False,47.0,False
False,0.7,False,34.0,7,,71.2195,False,True,False,47.0,False
False,0.5,True,31.0,9,,71.2195,False,False,True,41.0,False
False,0.2,True,30.0,9,,71.2195,False,False,False,39.0,False
False,,False,28.0,2,4.0,71.2195,True,True,False,35.0,False
False,0.6,False,62.0,5,,71.2195,False,False,True,80.0,False
True,,True,31.0,1,7.0,71.2195,True,False,True,61.0,False
False,0.5,False,31.0,8,,71.2195,False,True,True,41.0,False
False,,False,44.0,1,2.0,71.2195,True,True,False,60.0,False
False,0.3,True,34.0,7,,71.2195,False,False,False,47.0,False
False,0.6,True,34.0,7,,71.2195,False,True,True,47.0,False
False,0.3,True,30.0,8,,71.2195,False,False,False,39.0,False
False,0.6,False,34.0,7,,71.2195,False,False,True,47.0,False
False,0.5,False,34.0,6,,71.2195,False,True,True,47.0,False
False,0.3,True,34.0,7,,71.2195,False,True,False,47.0,False
False,0.9,True,62.0,5,,71.2195,False,True,True,80.0,False
False,0.7,True,34.0,7,,71.2195,False,False,False,47.0,False
False,,False,34.0,7,,71.2195,False,True,False,47.0,True
False,0.2,True,34.0,7,,71.2195,False,True,False,47.0,False
False,0.4,False,34.0,6,,71.2195,False,True,False,47.0,False
False,0.8,False,34.0,7,,71.2195,False,True,False,47.0,False
False,0.4,False,34.0,6,,71.2195,False,False,False,47.0,False
False,0.3,False,34.0,7,,71.2195,False,True,False,47.0,False
False,0.2,True,30.0,9,,71.2195,False,True,False,39.0,False
False,0.3,False,30.0,8,,71.2195,False,True,False,39.0,False
False,0.6,True,62.0,5,,71.2195,False,False,True,80.0,False
False,0.6,False,62.0,5,,71.2195,False,True,True,80.0,False
False,0.8,True,34.0,7,,71.2195,False,True,True,47.0,False
False,,True,31.0,3,8.0,71.2195,True,False,True,41.0,False
False,0.6,False,34.0,7,,71.2195,False,True,False,47.0,False
False,0.3,True,30.0,8,,71.2195,False,False,True,39.0,False
False,0.2,False,34.0,7,,71.2195,False,False,True,47.0,False
True,,False,31.0,1,7.0,71.2195,True,True,True,61.0,False
False,,False,28.0,4,8.0,71.2195,True,True,False,35.0,False
False,0.2,False,34.0,7,,71.2195,False,False,False,47.0,False
False,0.5,True,34.0,6,,71.2195,False,False,False,47.0,False
True,,True,31.0,1,7.0,71.2195,True,True,True,61.0,False
False,,False,44.0,1,2.0,71.2195,True,False,False,60.0,False
False,0.6,False,34.0,7,,71.2195,False,True,True,47.0,False
True,0.4,True,12.0,9,,71.2195,False,True,False,23.0,False
False,0.9,True,34.0,7,,71.2195,False,False,False,47.0,False
False,,False,34.0,7,,71.2195,False,False,False,47.0,True
False,0.8,True,34.0,7,,71.2195,False,False,False,47.0,False
False,0.8,True,34.0,7,,71.2195,False,False,True,47.0,False
False,,True,31.0,3,8.0,71.2195,True,True,True,41.0,False
False,0.5,True,31.0,8,,71.2195,False,False,True,41.0,False
False,0.4,False,31.0,8,,71.2195,False,False,True,41.0,False
False,,False,28.0,2,4.0,71.2195,True,True,True,35.0,False
False,0.5,True,34.0,6,,71.2195,False,False,True,47.0,False
False,,True,62.0,5,,71.2195,False,False,False,80.0,True
False,0.1,False,34.0,7,,71.2195,False,False,False,47.0,False
False,0.2,False,30.0,9,,71.2195,False,True,False,39.0,False
False,0.5,False,31.0,9,,71.2195,False,False,True,41.0,False
False,0.7,True,34.0,7,,71.2195,False,False,True,47.0,False
False,,False,37.0,2,5.0,71.7073,True,True,True,53.0,False
False,,False,71.0,4,,71.7073,False,True,False,90.0,True
False,0.4,True,34.0,7,,71.7073,False,True,True,47.0,False
True,0.3,True,11.0,9,,71.7073,False,False,True,21.0,False
False,,False,31.0,3,8.0,71.7073,True,True,False,41.0,False
False,,True,38.0,1,9.0,71.7073,True,False,True,49.0,False
True,0.3,False,11.0,9,,71.7073,False,False,False,21.0,False
False,,True,71.0,4,,71.7073,False,True,False,90.0,True
True,0.4,False,12.0,9,,71.7073,False,True,True,23.0,False
False,0.4,False,31.0,9,,71.7073,False,False,False,41.0,False
False,,True,37.0,2,5.0,71.7073,True,False,False,53.0,False
False,0.9,True,71.0,4,,71.7073,False,False,True,90.0,False
True,0.3,True,11.0,9,,71.7073,False,True,False,21.0,False
False,,False,37.0,2,5.0,71.7073,True,False,True,53.0,False
False,0.8,True,71.0,4,,71.7073,False,False,True,90.0,False
False,0.4,False,31.0,9,,71.7073,False,True,False,41.0,False
False,0.4,False,34.0,7,,71.7073,False,True,True,47.0,False
False,,False,31.0,3,8.0,71.7073,True,False,True,41.0,False
False,0.9,False,71.0,4,,71.7073,False,False,True,90.0,False
False,0.8,False,71.0,4,,71.7073,False,False,True,90.0,False
False,,True,38.0,1,9.0,71.7073,True,True,False,49.0,False
False,0.5,True,34.0,7,,71.7073,False,False,True,47.0,False
True,0.3,True,11.0,9,,71.7073,False,True,True,21.0,False
False,0.4,True,31.0,9,,71.7073,False,True,False,41.0,False
False,,True,38.0,1,9.0,71.7073,True,False,False,49.0,False
False,0.5,False,34.0,7,,71.7073,False,True,True,47.0,False
False,0.2,False,39.0,4,,71.7073,False,True,False,54.0,False
False,,False,71.0,4,,71.7073,False,False,False,90.0,True
False,,True,71.0,4,,71.7073,False,False,False,90.0,True
False,,False,37.0,2,5.0,71.7073,True,True,False,53.0,False
False,0.5,True,34.0,7,,71.7073,False,True,True,47.0,False
True,0.3,False,11.0,9,,71.7073,False,True,True,21.0,False
False,0.8,False,71.0,4,,71.7073,False,True,True,90.0,False
False,0.4,False,34.0,7,,71.7073,False,False,True,47.0,False
False,0.9,False,71.0,4,,71.7073,False,True,True,90.0,False
False,,True,37.0,2,5.0,71.7073,True,False,True,53.0,False
False,,False,31.0,3,8.0,71.7073,True,False,False,41.0,False
False,0.6,False,71.0,4,,71.7073,False,True,True,90.0,False
False,0.8,True,71.0,4,,71.7073,False,True,True,90.0,False
False,,True,37.0,2,5.0,71.7073,True,True,False,53.0,False
False,0.2,True,39.0,4,,71.7073,False,True,False,54.0,False
False,0.2,True,39.0,4,,71.7073,False,False,False,54.0,False
True,0.3,False,11.0,9,,71.7073,False,False,True,21.0,False
False,0.4,True,34.0,7,,71.7073,False,False,True,47.0,False
True,0.4,True,12.0,9,,71.7073,False,False,True,23.0,False
False,0.4,True,31.0,9,,71.7073,False,False,False,41.0,False
False,,True,38.0,1,9.0,71.7073,True,True,True,49.0,False
False,,False,31.0,3,8.0,71.7073,True,True,True,41.0,False
False,,True,37.0,2,5.0,71.7073,True,True,True,53.0,False
False,0.5,False,34.0,7,,71.7073,False,False,True,47.0,False
False,0.1,False,39.0,4,,71.7073,False,False,False,54.0,False
False,,False,34.0,5,6.0,71.7073,True,False,False,42.0,False
False,0.7,False,71.0,4,,71.7073,False,False,True,90.0,False
False,,False,37.0,2,5.0,71.7073,True,False,False,53.0,False
True,0.4,False,12.0,9,,71.7073,False,False,True,23.0,False
True,0.4,True,12.0,9,,71.7073,False,True,True,23.0,False
False,,False,34.0,5,6.0,71.7073,True,False,True,42.0,False
False,0.6,False,71.0,4,,71.7073,False,False,True,90.0,False
False,0.9,True,71.0,4,,71.7073,False,True,True,90.0,False
True,0.3,True,11.0,9,,71.7073,False,False,False,21.0,False
False,0.7,True,71.0,4,,71.7073,False,True,True,90.0,False
False,0.1,True,39.0,4,,71.7073,False,True,False,54.0,False
False,0.1,False,39.0,4,,71.7073,False,True,False,54.0,False
False,0.7,False,71.0,4,,71.7073,False,True,True,90.0,False
False,0.6,True,71.0,4,,71.7073,False,True,True,90.0,False
False,0.7,True,71.0,4,,71.7073,False,False,True,90.0,False
False,,False,34.0,5,6.0,71.7073,True,True,True,42.0,False
False,0.1,True,39.0,4,,71.7073,False,False,False,54.0,False
False,0.2,False,39.0,4,,71.7073,False,False,False,54.0,False
True,0.3,False,11.0,9,,71.7073,False,True,False,21.0,False
False,0.6,True,71.0,4,,71.7073,False,False,True,90.0,False
False,,False,34.0,5,6.0,71.7073,True,True,False,42.0,False
False,0.8,True,38.0,6,,72.1951,False,False,True,52.0,False
False,0.8,False,37.0,6,,72.1951,False,True,False,50.0,False
False,0.1,False,37.0,5,,72.1951,False,True,False,53.0,False
False,,False,38.0,1,9.0,72.1951,True,False,False,49.0,False
False,0.6,False,70.0,4,,72.1951,False,True,False,88.0,False
False,0.8,False,62.0,5,,72.1951,False,False,False,80.0,False
False,0.7,False,38.0,6,,72.1951,False,True,True,52.0,False
False,0.9,False,31.0,8,,72.1951,False,False,True,41.0,False
False,,False,38.0,1,9.0,72.1951,True,False,True,49.0,False
False,0.9,True,31.0,8,,72.1951,False,True,True,41.0,False
False,0.6,True,62.0,5,,72.1951,False,True,False,80.0,False
False,0.4,True,31.0,9,,72.1951,False,False,True,41.0,False
False,,False,31.0,8,,72.1951,False,False,False,41.0,True
False,0.2,False,37.0,5,,72.1951,False,False,True,53.0,False
False,,True,39.0,2,6.0,72.1951,True,True,True,52.0,False
False,0.4,False,31.0,9,,72.1951,False,False,True,41.0,False
False,0.8,False,31.0,8,,72.1951,False,False,False,41.0,False
False,0.9,True,37.0,6,,72.1951,False,True,False,50.0,False
False,0.6,True,38.0,6,,72.1951,False,False,True,52.0,False
False,0.7,True,31.0,8,,72.1951,False,True,False,41.0,False
False,,True,31.0,8,,72.1951,False,True,False,41.0,True
False,0.2,False,39.0,4,,72.1951,False,True,True,54.0,False
False,0.9,False,62.0,5,,72.1951,False,True,False,80.0,False
False,0.2,True,39.0,4,,72.1951,False,True,True,54.0,False
True,0.1,False,20.0,3,,72.1951,False,False,True,39.0,False
False,0.3,True,30.0,9,,72.1951,False,False,True,39.0,False
False,0.8,True,31.0,8,,72.1951,False,False,False,41.0,False
False,0.6,False,38.0,6,,72.1951,False,True,True,52.0,False
False,0.7,True,31.0,8,,72.1951,False,False,False,41.0,False
False,,True,39.0,2,6.0,72.1951,True,True,False,52.0,False
False,,True,38.0,6,,72.1951,False,True,False,52.0,True
False,0.6,False,31.0,8,,72.1951,False,True,True,41.0,False
False,0.8,False,70.0,4,,72.1951,False,True,False,88.0,False
False,0.6,True,31.0,8,,72.1951,False,True,False,41.0,False
False,0.1,True,37.0,5,,72.1951,False,True,True,53.0,False
False,0.7,True,37.0,6,,72.1951,False,True,False,50.0,False
False,0.8,False,70.0,4,,72.1951,False,False,False,88.0,False
False,0.7,False,37.0,6,,72.1951,False,True,False,50.0,False
False,0.9,True,70.0,4,,72.1951,False,False,False,88.0,False
False,0.9,True,38.0,6,,72.1951,False,True,True,52.0,False
False,0.6,True,70.0,4,,72.1951,False,False,False,88.0,False
False,0.3,False,30.0,9,,72.1951,False,False,False,39.0,False
False,0.6,False,37.0,6,,72.1951,False,True,False,50.0,False
False,0.8,True,31.0,8,,72.1951,False,True,True,41.0,False
False,0.4,False,31.0,9,,72.1951,False,True,True,41.0,False
False,0.6,False,31.0,8,,72.1951,False,True,False,41.0,False
False,0.7,True,70.0,4,,72.1951,False,True,False,88.0,False
False,0.2,False,39.0,4,,72.1951,False,False,True,54.0,False
False,0.1,False,37.0,5,,72.1951,False,False,False,53.0,False
False,0.6,False,70.0,4,,72.1951,False,False,False,88.0,False
False,0.2,True,39.0,4,,72.1951,False,False,True,54.0,False
False,,False,31.0,8,,72.1951,False,True,False,41.0,True
False,0.7,True,62.0,5,,72.1951,False,True,False,80.0,False
False,0.8,True,70.0,4,,72.1951,False,True,False,88.0,False
False,0.8,False,37.0,6,,72.1951,False,False,False,50.0,False
False,0.6,False,31.0,8,,72.1951,False,False,False,41.0,False
False,0.7,True,70.0,4,,72.1951,False,False,False,88.0,False
False,0.9,True,62.0,5,,72.1951,False,False,False,80.0,False
False,0.6,True,31.0,8,,72.1951,False,False,True,41.0,False
False,0.7,False,62.0,5,,72.1951,False,True,False,80.0,False
False,0.9,False,37.0,6,,72.1951,False,True,False,50.0,False
True,0.1,False,20.0,3,,72.1951,False,True,True,39.0,False
False,0.9,True,38.0,6,,72.1951,False,False,True,52.0,False
False,0.8,True,37.0,6,,72.1951,False,False,False,50.0,False
False,0.7,False,70.0,4,,72.1951,False,False,False,88.0,False
False,,True,39.0,2,6.0,72.1951,True,False,False,52.0,False
False,,True,31.0,8,,72.1951,False,False,False,41.0,True
False,,False,38.0,1,9.0,72.1951,True,True,True,49.0,False
False,0.8,False,62.0,5,,72.1951,False,True,False,80.0,False
False,0.9,False,38.0,6,,72.1951,False,True,True,52.0,False
False,0.9,True,31.0,8,,72.1951,False,True,False,41.0,False
False,0.7,False,62.0,5,,72.1951,False,False,False,80.0,False
False,0.7,False,31.0,8,,72.1951,False,True,False,41.0,False
False,,False,38.0,6,,72.1951,False,False,False,52.0,True
False,0.3,False,30.0,9,,72.1951,False,True,False,39.0,False
False,0.8,True,31.0,8,,72.1951,False,True,False,41.0,False
False,0.9,True,62.0,5,,72.1951,False,True,False,80.0,False
False,0.6,True,62.0,5,,72.1951,False,False,False,80.0,False
False,0.9,False,70.0,4,,72.1951,False,False,False,88.0,False
False,0.9,False,38.0,6,,72.1951,False,False,True,52.0,False
False,0.6,True,31.0,8,,72.1951,False,False,False,41.0,False
False,0.7,True,37.0,6,,72.1951,False,False,False,50.0,False
False,0.9,True,70.0,4,,72.1951,False,True,False,88.0,False
False,0.8,True,70.0,4,,72.1951,False,False,False,88.0,False
False,0.9,False,31.0,8,,72.1951,False,True,True,41.0,False
False,,True,38.0,6,,72.1951,False,False,False,52.0,True
False,0.9,True,37.0,6,,72.1951,False,False,False,50.0,False
False,0.7,True,38.0,6,,72.1951,False,False,True,52.0,False
False,0.7,False,38.0,6,,72.1951,False,False,True,52.0,False
False,0.8,False,38.0,6,,72.1951,False,True,True,52.0,False
False,0.6,True,37.0,6,,72.1951,False,True,False,50.0,False
False,0.6,False,31.0,8,,72.1951,False,False,True,41.0,False
False,0.6,True,38.0,6,,72.1951,False,True,True,52.0,False
False,0.9,True,31.0,8,,72.1951,False,False,True,41.0,False
False,0.9,False,31.0,8,,72.1951,False,False,False,41.0,False
False,0.7,False,70.0,4,,72.1951,False,True,False,88.0,False
False,0.1,True,37.0,5,,72.1951,False,True,False,53.0,False
False,0.3,True,30.0,9,,72.1951,False,True,False,39.0,False
False,0.6,False,62.0,5,,72.1951,False,True,False,80.0,False
False,0.8,False,38.0,6,,72.1951,False,False,True,52.0,False
False,0.6,True,37.0,6,,72.1951,False,False,False,50.0,False
False,0.9,True,31.0,8,,72.1951,False,False,False,41.0,False
False,0.9,False,31.0,8,,72.1951,False,True,False,41.0,False
False,0.7,False,31.0,8,,72.1951,False,True,True,41.0,False
False,0.1,False,37.0,5,,72.1951,False,False,True,53.0,False
False,0.7,True,62.0,5,,72.1951,False,False,False,80.0,False
False,0.8,False,31.0,8,,72.1951,False,False,True,41.0,False
False,0.1,True,37.0,5,,72.1951,False,False,True,53.0,False
False,0.9,False,62.0,5,,72.1951,False,False,False,80.0,False
False,0.6,False,38.0,6,,72.1951,False,False,True,52.0,False
False,0.8,True,37.0,6,,72.1951,False,True,False,50.0,False
False,0.2,True,37.0,5,,72.1951,False,True,True,53.0,False
False,0.2,True,37.0,5,,72.1951,False,False,True,53.0,False
False,0.7,False,31.0,8,,72.1951,False,False,False,41.0,False
False,0.7,False,37.0,6,,72.1951,False,False,False,50.0,False
False,0.3,False,30.0,9,,72.1951,False,False,True,39.0,False
False,0.6,False,37.0,6,,72.1951,False,False,False,50.0,False
False,0.6,True,70.0,4,,72.1951,False,True,False,88.0,False
False,0.2,False,37.0,5,,72.1951,False,True,True,53.0,False
False,0.8,True,38.0,6,,72.1951,False,True,True,52.0,False
False,0.8,False,31.0,8,,72.1951,False,True,False,41.0,False
False,0.3,False,30.0,9,,72.1951,False,True,True,39.0,False
False,0.9,False,70.0,4,,72.1951,False,True,False,88.0,False
False,0.7,False,31.0,8,,72.1951,False,False,True,41.0,False
False,0.8,True,62.0,5,,72.1951,False,True,False,80.0,False
False,,False,38.0,1,9.0,72.1951,True,True,False,49.0,False
False,0.8,True,31.0,8,,72.1951,False,False,True,41.0,False
False,0.6,True,31.0,8,,72.1951,False,True,True,41.0,False
False,0.1,False,37.0,5,,72.1951,False,True,True,53.0,False
False,0.8,True,62.0,5,,72.1951,False,False,False,80.0,False
False,0.7,True,31.0,8,,72.1951,False,True,True,41.0,False
False,0.6,False,62.0,5,,72.1951,False,False,False,80.0,False
False,0.7,True,31.0,8,,72.1951,False,False,True,41.0,False
False,0.3,True,30.0,9,,72.1951,False,True,True,39.0,False
False,0.4,True,31.0,9,,72.1951,False,True,True,41.0,False
False,0.3,True,30.0,9,,72.1951,False,False,False,39.0,False
False,0.8,False,31.0,8,,72.1951,False,True,True,41.0,False
False,0.1,True,37.0,5,,72.1951,False,False,False,53.0,False
False,,True,39.0,2,6.0,72.1951,True,False,True,52.0,False
False,,False,38.0,6,,72.1951,False,True,False,52.0,True
False,0.7,True,38.0,6,,72.1951,False,True,True,52.0,False
False,0.9,False,37.0,6,,72.1951,False,False,False,50.0,False
False,,False,39.0,2,6.0,72.6829,True,False,True,52.0,False
False,,False,39.0,2,6.0,72.6829,True,True,False,52.0,False
True,0.1,True,20.0,3,,72.6829,False,True,True,39.0,False
True,0.1,True,20.0,3,,72.6829,False,False,True,39.0,False
False,,False,39.0,2,6.0,72.6829,True,True,True,52.0,False
False,,False,39.0,2,6.0,72.6829,True,False,False,52.0,False
True,0.1,True,20.0,3,,73.1707,False,False,False,39.0,False
True,0.1,True,20.0,3,,73.1707,False,True,False,39.0,False
True,0.1,False,20.0,3,,73.1707,False,False,False,39.0,False
True,0.2,False,20.0,3,,73.1707,False,True,False,39.0,False
True,0.2,False,23.0,3,,73.1707,False,False,True,45.0,False
True,0.2,False,23.0,3,,73.1707,False,True,True,45.0,False
True,0.2,False,20.0,3,,73.1707,False,False,False,39.0,False
True,0.1,False,20.0,3,,73.1707,False,True,False,39.0,False
True,0.2,True,20.0,3,,73.6585,False,False,False,39.0,False
True,0.2,True,23.0,3,,73.6585,False,True,True,45.0,False
False,,True,31.0,2,8.0,73.6585,True,True,True,41.0,False
False,0.2,False,37.0,5,,73.6585,False,True,False,53.0,False
False,0.2,True,37.0,5,,73.6585,False,True,False,53.0,False
False,,True,31.0,2,8.0,73.6585,True,True,False,41.0,False
True,0.2,True,23.0,3,,73.6585,False,False,True,45.0,False
False,,True,31.0,2,8.0,73.6585,True,False,False,41.0,False
False,0.2,False,37.0,5,,73.6585,False,False,False,53.0,False
False,,True,31.0,2,8.0,73.6585,True,False,True,41.0,False
True,0.2,True,20.0,3,,73.6585,False,True,False,39.0,False
False,0.2,True,37.0,5,,73.6585,False,False,False,53.0,False
True,0.3,False,23.0,3,,74.1463,False,True,True,45.0,False
True,0.8,False,23.0,3,,74.1463,False,True,False,45.0,False
True,,False,24.0,2,4.0,74.1463,True,False,False,47.0,False
True,0.8,False,23.0,3,,74.1463,False,False,True,45.0,False
True,,False,23.0,3,,74.1463,False,True,False,45.0,True
True,0.5,False,23.0,3,,74.1463,False,False,True,45.0,False
True,0.9,False,23.0,3,,74.1463,False,True,False,45.0,False
True,,True,24.0,2,4.0,74.1463,True,False,True,47.0,False
True,0.5,False,23.0,3,,74.1463,False,True,False,45.0,False
True,0.4,False,23.0,3,,74.1463,False,False,True,45.0,False
True,,True,24.0,2,4.0,74.1463,True,True,True,47.0,False
True,,False,24.0,2,4.0,74.1463,True,True,True,47.0,False
True,0.9,False,23.0,3,,74.1463,False,False,True,45.0,False
True,0.7,False,23.0,3,,74.1463,False,True,True,45.0,False
True,0.5,False,23.0,3,,74.1463,False,True,True,45.0,False
False,,False,43.0,1,5.0,74.1463,True,True,False,59.0,False
True,0.6,False,23.0,3,,74.1463,False,False,False,45.0,False
True,,False,23.0,3,,74.1463,False,False,False,45.0,True
False,,False,43.0,1,5.0,74.1463,True,False,False,59.0,False
True,0.5,False,23.0,3,,74.1463,False,False,False,45.0,False
False,,False,31.0,2,8.0,74.1463,True,True,False,41.0,False
True,0.9,False,23.0,3,,74.1463,False,True,True,45.0,False
True,0.9,False,23.0,3,,74.1463,False,False,False,45.0,False
False,,False,31.0,2,8.0,74.1463,True,False,False,41.0,False
True,0.8,False,23.0,3,,74.1463,False,True,True,45.0,False
False,,True,43.0,1,5.0,74.1463,True,False,False,59.0,False
True,0.6,False,23.0,3,,74.1463,False,False,True,45.0,False
True,,True,24.0,2,4.0,74.1463,True,False,False,47.0,False
True,0.6,False,23.0,3,,74.1463,False,True,False,45.0,False
True,,False,24.0,2,4.0,74.1463,True,True,False,47.0,False
True,0.7,False,23.0,3,,74.1463,False,False,True,45.0,False
False,,True,43.0,1,5.0,74.1463,True,True,True,59.0,False
True,0.4,False,23.0,3,,74.1463,False,True,True,45.0,False
True,0.7,False,23.0,3,,74.1463,False,False,False,45.0,False
False,,False,31.0,2,8.0,74.1463,True,True,True,41.0,False
True,,True,24.0,2,4.0,74.1463,True,True,False,47.0,False
True,0.7,False,23.0,3,,74.1463,False,True,False,45.0,False
True,0.8,False,23.0,3,,74.1463,False,False,False,45.0,False
False,,False,43.0,1,5.0,74.1463,True,True,True,59.0,False
False,,False,31.0,2,8.0,74.1463,True,False,True,41.0,False
False,,True,43.0,1,5.0,74.1463,True,True,False,59.0,False
True,0.6,False,23.0,3,,74.1463,False,True,True,45.0,False
True,,False,24.0,2,4.0,74.1463,True,False,True,47.0,False
True,0.3,False,23.0,3,,74.1463,False,False,True,45.0,False
False,,True,43.0,1,5.0,74.1463,True,False,True,59.0,False
False,,False,43.0,1,5.0,74.1463,True,False,True,59.0,False
True,0.5,True,23.0,3,,74.6341,False,False,True,45.0,False
True,0.9,True,23.0,3,,74.6341,False,True,False,45.0,False
True,,True,23.0,3,,74.6341,False,True,False,45.0,True
True,0.5,True,23.0,3,,74.6341,False,True,True,45.0,False
True,0.5,True,23.0,3,,74.6341,False,False,False,45.0,False
True,0.3,True,23.0,3,,74.6341,False,False,True,45.0,False
True,0.6,True,23.0,3,,74.6341,False,False,True,45.0,False
True,0.7,True,23.0,3,,74.6341,False,True,True,45.0,False
True,0.7,True,23.0,3,,74.6341,False,False,False,45.0,False
True,0.8,True,23.0,3,,74.6341,False,True,True,45.0,False
False,0.1,True,45.0,3,,74.6341,False,True,True,64.0,False
True,0.8,True,23.0,3,,74.6341,False,False,True,45.0,False
False,0.1,False,45.0,3,,74.6341,False,False,True,64.0,False
True,0.6,True,23.0,3,,74.6341,False,True,False,45.0,False
True,0.3,True,23.0,3,,74.6341,False,True,True,45.0,False
True,0.6,True,23.0,3,,74.6341,False,False,False,45.0,False
False,0.1,True,45.0,3,,74.6341,False,False,True,64.0,False
True,0.3,False,23.0,3,,74.6341,False,False,False,45.0,False
True,0.4,True,23.0,3,,74.6341,False,False,True,45.0,False
False,0.1,False,45.0,3,,74.6341,False,True,True,64.0,False
True,0.4,True,23.0,3,,74.6341,False,True,True,45.0,False
True,0.7,True,23.0,3,,74.6341,False,False,True,45.0,False
True,0.8,True,23.0,3,,74.6341,False,True,False,45.0,False
True,0.5,True,23.0,3,,74.6341,False,True,False,45.0,False
True,0.9,True,23.0,3,,74.6341,False,True,True,45.0,False
True,0.3,False,23.0,3,,74.6341,False,True,False,45.0,False
True,0.6,True,23.0,3,,74.6341,False,True,True,45.0,False
True,0.4,False,23.0,3,,74.6341,False,True,False,45.0,False
True,0.7,True,23.0,3,,74.6341,False,True,False,45.0,False
True,0.8,True,23.0,3,,74.6341,False,False,False,45.0,False
True,0.4,False,23.0,3,,74.6341,False,False,False,45.0,False
True,0.9,True,23.0,3,,74.6341,False,False,True,45.0,False
True,,True,23.0,3,,74.6341,False,False,False,45.0,True
True,0.9,True,23.0,3,,74.6341,False,False,False,45.0,False
True,0.3,True,23.0,3,,75.122,False,False,False,45.0,False
True,0.3,True,23.0,3,,75.122,False,True,False,45.0,False
False,,True,34.0,1,8.0,75.122,True,False,True,44.0,False
True,0.4,True,23.0,3,,75.122,False,False,False,45.0,False
False,,True,34.0,1,8.0,75.122,True,True,True,44.0,False
True,0.4,True,23.0,3,,75.122,False,True,False,45.0,False
False,,True,34.0,1,8.0,75.122,True,True,False,44.0,False
False,,True,34.0,1,8.0,75.122,True,False,False,44.0,False
False,,True,66.0,1,6.0,75.6098,True,False,True,80.0,False
False,0.1,True,45.0,3,,75.6098,False,True,False,64.0,False
False,,True,66.0,1,6.0,75.6098,True,True,False,80.0,False
False,,True,66.0,1,6.0,75.6098,True,True,True,80.0,False
False,,True,66.0,1,6.0,75.6098,True,False,False,80.0,False
False,,False,34.0,1,8.0,75.6098,True,False,False,44.0,False
False,0.1,True,45.0,3,,75.6098,False,False,False,64.0,False
False,0.1,False,45.0,3,,75.6098,False,True,False,64.0,False
False,,False,34.0,1,8.0,75.6098,True,False,True,44.0,False
False,,False,34.0,1,8.0,75.6098,True,True,False,44.0,False
False,0.1,False,45.0,3,,75.6098,False,False,False,64.0,False
False,,False,34.0,1,8.0,75.6098,True,True,True,44.0,False
True,,True,28.0,1,4.0,76.0976,True,False,True,55.0,False
False,,True,28.0,1,4.0,76.0976,True,False,False,35.0,False
True,,False,28.0,1,4.0,76.0976,True,False,True,55.0,False
False,,True,28.0,1,4.0,76.0976,True,True,False,35.0,False
False,0.4,True,45.0,3,,76.0976,False,False,False,64.0,False
False,0.5,False,45.0,3,,76.0976,False,True,False,64.0,False
True,,False,28.0,1,4.0,76.0976,True,True,False,55.0,False
False,0.3,False,45.0,3,,76.0976,False,False,False,64.0,False
False,,False,28.0,1,4.0,76.0976,True,False,True,35.0,False
False,0.3,True,45.0,3,,76.0976,False,False,True,64.0,False
True,,True,28.0,1,4.0,76.0976,True,True,True,55.0,False
False,,False,66.0,1,6.0,76.0976,True,True,True,80.0,False
False,0.5,False,45.0,3,,76.0976,False,False,False,64.0,False
False,0.5,False,45.0,3,,76.0976,False,False,True,64.0,False
True,,False,28.0,1,4.0,76.0976,True,False,False,55.0,False
False,,False,28.0,1,4.0,76.0976,True,True,False,35.0,False
False,0.4,False,45.0,3,,76.0976,False,False,False,64.0,False
False,0.4,False,45.0,3,,76.0976,False,True,False,64.0,False
False,,False,66.0,1,6.0,76.0976,True,True,False,80.0,False
False,0.3,False,45.0,3,,76.0976,False,True,True,64.0,False
False,,False,28.0,1,4.0,76.0976,True,True,True,35.0,False
False,,False,28.0,1,4.0,76.0976,True,False,False,35.0,False
False,,True,28.0,1,4.0,76.0976,True,False,True,35.0,False
False,0.4,True,45.0,3,,76.0976,False,True,False,64.0,False
False,0.4,False,45.0,3,,76.0976,False,False,True,64.0,False
True,,False,28.0,1,4.0,76.0976,True,True,True,55.0,False
False,0.4,True,45.0,3,,76.0976,False,True,True,64.0,False
False,0.5,False,45.0,3,,76.0976,False,True,True,64.0,False
False,0.3,False,45.0,3,,76.0976,False,True,False,64.0,False
False,,False,66.0,1,6.0,76.0976,True,False,True,80.0,False
False,0.5,True,45.0,3,,76.0976,False,True,True,64.0,False
False,0.3,True,45.0,3,,76.0976,False,True,False,64.0,False
False,0.4,False,45.0,3,,76.0976,False,True,True,64.0,False
False,0.5,True,45.0,3,,76.0976,False,False,True,64.0,False
False,0.3,False,45.0,3,,76.0976,False,False,True,64.0,False
False,,True,28.0,1,4.0,76.0976,True,True,True,35.0,False
True,,True,28.0,1,4.0,76.0976,True,False,False,55.0,False
False,0.3,True,45.0,3,,76.0976,False,True,True,64.0,False
False,0.4,True,45.0,3,,76.0976,False,False,True,64.0,False
